timestamp,artist_name,url,followers,total_plays,monthly_listeners,member_since,tracks_found
2025-10-30 03:18:39,SIO,https://audiomack.com/vibeking-sio,140000,4400000,88300,"Oct 30, 2020",6
2025-10-30 03:19:22,Nahj,https://audiomack.com/nahj,23800,3930000,347000,"Dec 27, 2019",7
2025-10-30 03:20:09,Spize,https://audiomack.com/spizeofficial,63300,2350000,50600,"Oct 20, 2021",4
2025-10-30 03:20:46,Will Flash,https://audiomack.com/will-flash,60600,3630000,75700,"Dec 1, 2023",9
2025-10-30 03:21:44,STUNN,https://audiomack.com/stunn,61000,2760000,25400,"Nov 25, 2019",29
