timestamp,artist_name,track_title,track_url,plays,likes,reposts,playlist_adds,release_date
2025-10-16 03:09:45,SIO,"SIO
Time",https://audiomack.com/vibeking-sio/song/sio-time-prod-by-afo4doe-master,934000,8700,N/A,6030,"July 1, 2025"
2025-10-16 03:09:49,SIO,"SIO
Money-way-na-lost",https://audiomack.com/vibeking-sio/song/money-way-na-lost,1100000,5670,N/A,9420,"February 20, 2024"
2025-10-16 03:09:52,SIO,"SIO
Blessings",https://audiomack.com/vibeking-sio/song/blessings,1430000,14000,N/A,19600,"March 28, 2025"
2025-10-16 03:09:55,SIO,"SIO
Trouble",https://audiomack.com/vibeking-sio/song/trouble,241000,1800,N/A,2480,"February 20, 2024"
2025-10-16 03:09:58,SIO,"SIO
Oyoyo",https://audiomack.com/vibeking-sio/song/oyoyo,394000,2090,N/A,2710,"July 15, 2023"
2025-10-16 03:10:01,SIO,"SIO
sio __ Barnersville _pro.perfect",https://audiomack.com/vibeking-sio/song/sio-barnersville-properfect,185000,954,N/A,1170,"November 21, 2020"
2025-10-16 03:10:28,Nahj,"Nahj
My Lady",https://audiomack.com/nahj/song/my-lady,1900000,7820,N/A,11400,"September 17, 2025"
2025-10-16 03:10:31,Nahj,"Nahj
She Na Know",https://audiomack.com/nahj/song/she-na-know,909000,5200,N/A,10100,"June 27, 2025"
2025-10-16 03:10:34,Nahj,"Nahj
Stupid Me",https://audiomack.com/nahj/song/stupid-me,628000,4040,N/A,6310,"October 18, 2024"
2025-10-16 03:10:37,Nahj,"Nahj
Stupid Me(Acoustic)",https://audiomack.com/nahj/song/stupid-meacoustic,175000,1640,N/A,3680,"February 14, 2025"
2025-10-16 03:10:41,Nahj,"Nahj
Tha Boi",https://audiomack.com/nahj/song/nahj-tha-boi,31400,226,N/A,110,"March 31, 2023"
2025-10-16 03:10:44,Nahj,"Nahj
Fearless Freestyle",https://audiomack.com/nahj/song/fearless-freestyle,22700,134,N/A,73,"January 26, 2024"
2025-10-16 03:10:47,Nahj,"Nahj
Screw You",https://audiomack.com/nahj/song/screw-you,21100,134,N/A,61,"April 26, 2024"
2025-10-16 03:11:13,Spize,"Spize
Miss You",https://audiomack.com/spizeofficial/song/miss-you,407000,4000,N/A,2320,"August 1, 2025"
2025-10-16 03:11:17,Spize,"Spize
Melo",https://audiomack.com/spizeofficial/song/melo-22,646000,6010,N/A,8910,"June 7, 2024"
2025-10-16 03:11:20,Spize,"Spize
With You",https://audiomack.com/spizeofficial/song/with-you-1,387000,4090,N/A,5850,"August 24, 2024"
2025-10-16 03:11:23,Spize,"Spize
My Side",https://audiomack.com/spizeofficial/song/my-side,868000,6980,N/A,7710,"January 1, 2025"
2025-10-16 03:11:49,Will Flash,"Will Flash
Tell Me",https://audiomack.com/will-flash/song/tell-me,705000,5440,N/A,4250,"June 30, 2025"
2025-10-16 03:11:53,Will Flash,"Will Flash
Single",https://audiomack.com/will-flash/song/single,796000,6450,N/A,6400,"May 9, 2025"
