timestamp,artist_name,track_title,track_url,plays,likes,reposts,playlist_adds,release_date
2026-01-02 03:45:59,SIO,"SIO
We know them",https://audiomack.com/vibeking-sio/song/we-know-them,482000,5400,N/A,2710,"December 10, 2025"
2026-01-02 03:46:02,SIO,"SIO
Time",https://audiomack.com/vibeking-sio/song/sio-time-prod-by-afo4doe-master,1160000,9980,N/A,8100,"July 1, 2025"
2026-01-02 03:46:06,SIO,"SIO
Money-way-na-lost",https://audiomack.com/vibeking-sio/song/money-way-na-lost,1270000,6280,N/A,11100,"February 20, 2024"
2026-01-02 03:46:09,SIO,"SIO
Blessings",https://audiomack.com/vibeking-sio/song/blessings,1550000,14500,N/A,21200,"March 28, 2025"
2026-01-02 03:46:12,SIO,"SIO
Trouble",https://audiomack.com/vibeking-sio/song/trouble,289000,2090,N/A,3060,"February 20, 2024"
2026-01-02 03:46:15,SIO,"SIO
Oyoyo",https://audiomack.com/vibeking-sio/song/oyoyo,431000,2220,N/A,3130,"July 15, 2023"
2026-01-02 03:46:18,SIO,"SIO
sio __ Barnersville _pro.perfect",https://audiomack.com/vibeking-sio/song/sio-barnersville-properfect,210000,1040,N/A,1400,"November 21, 2020"
2026-01-02 03:46:45,Nahj,"Nahj
My Lady",https://audiomack.com/nahj/song/my-lady,2880000,14000,N/A,21200,"September 17, 2025"
2026-01-02 03:46:48,Nahj,"Nahj
Stupid Me",https://audiomack.com/nahj/song/stupid-me,670000,4260,N/A,6710,"October 18, 2024"
2026-01-02 03:46:51,Nahj,"Nahj
She Na Know",https://audiomack.com/nahj/song/she-na-know,968000,5860,N/A,11900,"June 27, 2025"
2026-01-02 03:46:54,Nahj,"Nahj
Stupid Me(Acoustic)",https://audiomack.com/nahj/song/stupid-meacoustic,180000,1650,N/A,3770,"February 14, 2025"
2026-01-02 03:46:58,Nahj,"Nahj
Tha Boi",https://audiomack.com/nahj/song/nahj-tha-boi,35800,248,N/A,128,"March 31, 2023"
2026-01-02 03:47:01,Nahj,"Nahj
Fearless Freestyle",https://audiomack.com/nahj/song/fearless-freestyle,25300,146,N/A,87,"January 26, 2024"
2026-01-02 03:47:04,Nahj,"Nahj
Screw You",https://audiomack.com/nahj/song/screw-you,23900,148,N/A,70,"April 26, 2024"
2026-01-02 03:47:30,Spize,"Spize
Miss You",https://audiomack.com/spizeofficial/song/miss-you,573000,5430,N/A,4400,"August 1, 2025"
2026-01-02 03:47:34,Spize,"Spize
Melo",https://audiomack.com/spizeofficial/song/melo-22,678000,6200,N/A,9120,"June 7, 2024"
2026-01-02 03:47:37,Spize,"Spize
My Side",https://audiomack.com/spizeofficial/song/my-side,888000,7050,N/A,7820,"January 1, 2025"
2026-01-02 03:47:40,Spize,"Spize
With You",https://audiomack.com/spizeofficial/song/with-you-1,406000,4180,N/A,5910,"August 24, 2024"
2026-01-02 03:48:07,Will Flash,"Will Flash
Friday",https://audiomack.com/will-flash/song/friday,428000,2760,N/A,5030,"November 21, 2025"
2026-01-02 03:48:10,Will Flash,"Will Flash
Tell Me",https://audiomack.com/will-flash/song/tell-me,906000,6660,N/A,5950,"June 30, 2025"
