timestamp,artist_name,url,followers,total_plays,monthly_listeners,member_since,tracks_found
2026-05-10 05:43:50,SIO,https://audiomack.com/vibeking-sio,225000,6360000,60300,"Oct 30, 2020",7
2026-05-10 05:44:35,Nahj,https://audiomack.com/nahj,35600,6060000,71400,"Dec 27, 2019",8
2026-05-10 05:45:24,Spize,https://audiomack.com/spizeofficial,95600,3570000,143000,"Oct 20, 2021",6
2026-05-10 05:46:08,Will Flash,https://audiomack.com/will-flash,111000,5670000,76800,"Dec 1, 2023",12
2026-05-10 05:47:13,STUNN,https://audiomack.com/stunn,72900,3850000,25600,"Nov 25, 2019",30
