timestamp,artist_name,track_title,track_url,plays,likes,reposts,playlist_adds,release_date
2026-02-12 04:30:02,SIO,"SIO
We know them",https://audiomack.com/vibeking-sio/song/we-know-them,726000,6940,N/A,4970,"December 10, 2025"
2026-02-12 04:30:06,SIO,"SIO
Time",https://audiomack.com/vibeking-sio/song/sio-time-prod-by-afo4doe-master,1230000,10400,N/A,8950,"July 1, 2025"
2026-02-12 04:30:09,SIO,"SIO
Money-way-na-lost",https://audiomack.com/vibeking-sio/song/money-way-na-lost,1340000,6530,N/A,12000,"February 20, 2024"
2026-02-12 04:30:12,SIO,"SIO
Blessings",https://audiomack.com/vibeking-sio/song/blessings,1590000,14700,N/A,21900,"March 28, 2025"
2026-02-12 04:30:15,SIO,"SIO
Trouble",https://audiomack.com/vibeking-sio/song/trouble,307000,2210,N/A,3290,"February 20, 2024"
2026-02-12 04:30:19,SIO,"SIO
Oyoyo",https://audiomack.com/vibeking-sio/song/oyoyo,442000,2260,N/A,3290,"July 15, 2023"
2026-02-12 04:30:32,SIO,"SIO
sio __ Barnersville _pro.perfect",https://audiomack.com/vibeking-sio/song/sio-barnersville-properfect,218000,1070,N/A,1500,"November 21, 2020"
2026-02-12 04:30:59,Nahj,"Nahj
My Lady",https://audiomack.com/nahj/song/my-lady,3080000,15700,N/A,25000,"September 17, 2025"
2026-02-12 04:31:02,Nahj,"Nahj
Stupid Me",https://audiomack.com/nahj/song/stupid-me,687000,4330,N/A,6890,"October 18, 2024"
2026-02-12 04:31:05,Nahj,"Nahj
She Na Know",https://audiomack.com/nahj/song/she-na-know,981000,5990,N/A,12200,"June 27, 2025"
2026-02-12 04:31:09,Nahj,"Nahj
Stupid Me(Acoustic)",https://audiomack.com/nahj/song/stupid-meacoustic,181000,1650,N/A,3800,"February 14, 2025"
2026-02-12 04:31:12,Nahj,"Nahj
Tha Boi",https://audiomack.com/nahj/song/nahj-tha-boi,36900,250,N/A,140,"March 31, 2023"
2026-02-12 04:31:25,Nahj,PAGE NOT FOUND,https://audiomack.com/nahj/song/screw-you,N/A,N/A,N/A,N/A,N/A
2026-02-12 04:31:28,Nahj,"Nahj
Fearless Freestyle",https://audiomack.com/nahj/song/fearless-freestyle,26000,150,N/A,89,"January 26, 2024"
2026-02-12 04:31:55,Spize,"Spize
Miss You",https://audiomack.com/spizeofficial/song/miss-you,632000,6050,N/A,5750,"August 1, 2025"
2026-02-12 04:31:58,Spize,"Spize
Melo",https://audiomack.com/spizeofficial/song/melo-22,694000,6310,N/A,9270,"June 7, 2024"
2026-02-12 04:32:02,Spize,"Spize
With You",https://audiomack.com/spizeofficial/song/with-you-1,415000,4220,N/A,5970,"August 24, 2024"
2026-02-12 04:32:05,Spize,"Spize
My Side",https://audiomack.com/spizeofficial/song/my-side,899000,7110,N/A,7900,"January 1, 2025"
2026-02-12 04:32:34,Will Flash,"Who's Dat
On My Hay",https://audiomack.com/will-flash/song/on-my-hay,166000,1620,N/A,784,"January 30, 2026"
2026-02-12 04:32:37,Will Flash,"Will Flash
Friday",https://audiomack.com/will-flash/song/friday,530000,3500,N/A,5960,"November 21, 2025"
2026-02-12 04:32:41,Will Flash,"Will Flash
Tell Me",https://audiomack.com/will-flash/song/tell-me,971000,7020,N/A,6660,"June 30, 2025"
2026-02-12 04:32:45,Will Flash,"Will Flash
Single",https://audiomack.com/will-flash/song/single,939000,7400,N/A,8260,"May 9, 2025"
2026-02-12 04:32:48,Will Flash,"Will Flash
My Ex",https://audiomack.com/will-flash/song/my-ex,1570000,11700,N/A,18600,"February 28, 2025"
2026-02-12 04:32:51,Will Flash,"Will Flash
Boil on Dem",https://audiomack.com/will-flash/song/boil-on-dem,150000,990,N/A,2440,"November 15, 2024"
2026-02-12 04:32:54,Will Flash,"Will Flash
Kilimanjaro",https://audiomack.com/will-flash/song/kilimanjaro-1,94800,964,N/A,1530,"June 14, 2024"
2026-02-12 04:32:58,Will Flash,"Will Flash
Da Your Problem",https://audiomack.com/will-flash/song/da-your-problem,125000,870,N/A,1640,"December 6, 2024"
2026-02-12 04:33:01,Will Flash,"Will Flash
Heart and Soul",https://audiomack.com/will-flash/song/heart-and-soul,242000,2820,N/A,6530,"May 31, 2024"
2026-02-12 04:33:04,Will Flash,"Will Flash
WILL FLASH - Congratulations H.E Joseph Boakai Sr",https://audiomack.com/will-flash/song/will-flash-congratulations-he-joseph-boakai-sr,14000,143,N/A,83,"January 12, 2024"
2026-02-12 04:33:07,Will Flash,"Will Flash
Heart and Soul Refix",https://audiomack.com/will-flash/song/heart-and-soul-refix,24400,371,N/A,733,"August 5, 2024"
2026-02-12 04:33:38,STUNN,"Stunn & Will Flash
Love",https://audiomack.com/stunn/song/love,691000,4140,N/A,12200,"December 4, 2025"
2026-02-12 04:33:42,STUNN,"Stunn
David",https://audiomack.com/stunn/song/david-stunn,417000,3470,N/A,6760,"October 25, 2024"
2026-02-12 04:33:45,STUNN,"Stunna
Her Engine Oil",https://audiomack.com/stunn/song/her-engine-oil,183000,696,N/A,1160,"May 22, 2020"
