timestamp,artist_name,url,followers,total_plays,monthly_listeners,member_since,tracks_found
2025-12-27 03:37:29,SIO,https://audiomack.com/vibeking-sio,172000,5240000,190000,"Oct 30, 2020",7
2025-12-27 03:38:16,Nahj,https://audiomack.com/nahj,28100,4730000,258000,"Dec 27, 2019",7
2025-12-27 03:39:03,Spize,https://audiomack.com/spizeofficial,69200,2530000,45600,"Oct 20, 2021",4
2025-12-27 03:39:40,Will Flash,https://audiomack.com/will-flash,74600,4340000,176000,"Dec 1, 2023",10
2025-12-27 03:40:41,STUNN,https://audiomack.com/stunn,66100,3380000,313000,"Nov 25, 2019",30
