timestamp,artist_name,url,followers,total_plays,monthly_listeners,member_since,tracks_found
2026-04-25 04:42:12,SIO,https://audiomack.com/vibeking-sio,219000,6290000,67400,"Oct 30, 2020",7
2026-04-25 04:42:58,Nahj,https://audiomack.com/nahj,35100,6000000,81600,"Dec 27, 2019",8
2026-04-25 04:43:47,Spize,https://audiomack.com/spizeofficial,92000,3430000,172000,"Oct 20, 2021",6
2026-04-25 04:44:32,Will Flash,https://audiomack.com/will-flash,108000,5580000,91200,"Dec 1, 2023",12
2026-04-25 04:45:38,STUNN,https://audiomack.com/stunn,72200,3820000,28300,"Nov 25, 2019",30
