timestamp,artist_name,track_title,track_url,plays,likes,reposts,playlist_adds,release_date
2026-01-13 03:44:00,SIO,"SIO
We know them",https://audiomack.com/vibeking-sio/song/we-know-them,578000,6020,N/A,3510,"December 10, 2025"
2026-01-13 03:44:03,SIO,"SIO
Time",https://audiomack.com/vibeking-sio/song/sio-time-prod-by-afo4doe-master,1180000,10100,N/A,8330,"July 1, 2025"
2026-01-13 03:44:06,SIO,"SIO
Money-way-na-lost",https://audiomack.com/vibeking-sio/song/money-way-na-lost,1290000,6370,N/A,11400,"February 20, 2024"
2026-01-13 03:44:09,SIO,"SIO
Blessings",https://audiomack.com/vibeking-sio/song/blessings,1560000,14500,N/A,21400,"March 28, 2025"
2026-01-13 03:44:12,SIO,"SIO
Trouble",https://audiomack.com/vibeking-sio/song/trouble,295000,2140,N/A,3150,"February 20, 2024"
2026-01-13 03:44:16,SIO,"SIO
Oyoyo",https://audiomack.com/vibeking-sio/song/oyoyo,434000,2230,N/A,3190,"July 15, 2023"
2026-01-13 03:44:19,SIO,"SIO
sio __ Barnersville _pro.perfect",https://audiomack.com/vibeking-sio/song/sio-barnersville-properfect,213000,1050,N/A,1440,"November 21, 2020"
2026-01-13 03:44:46,Nahj,"Nahj
My Lady",https://audiomack.com/nahj/song/my-lady,2950000,14700,N/A,22700,"September 17, 2025"
2026-01-13 03:44:49,Nahj,"Nahj
Stupid Me",https://audiomack.com/nahj/song/stupid-me,675000,4280,N/A,6790,"October 18, 2024"
2026-01-13 03:44:52,Nahj,"Nahj
She Na Know",https://audiomack.com/nahj/song/she-na-know,972000,5910,N/A,12100,"June 27, 2025"
2026-01-13 03:44:55,Nahj,"Nahj
Stupid Me(Acoustic)",https://audiomack.com/nahj/song/stupid-meacoustic,180000,1650,N/A,3780,"February 14, 2025"
2026-01-13 03:44:59,Nahj,"Nahj
Screw You",https://audiomack.com/nahj/song/screw-you,24100,153,N/A,73,"April 26, 2024"
2026-01-13 03:45:02,Nahj,"Nahj
Fearless Freestyle",https://audiomack.com/nahj/song/fearless-freestyle,25500,148,N/A,89,"January 26, 2024"
2026-01-13 03:45:05,Nahj,"Nahj
Tha Boi",https://audiomack.com/nahj/song/nahj-tha-boi,36200,249,N/A,132,"March 31, 2023"
2026-01-13 03:45:32,Spize,"Spize
Miss You",https://audiomack.com/spizeofficial/song/miss-you,589000,5600,N/A,4740,"August 1, 2025"
2026-01-13 03:45:35,Spize,"Spize
Melo",https://audiomack.com/spizeofficial/song/melo-22,682000,6240,N/A,9160,"June 7, 2024"
2026-01-13 03:45:38,Spize,"Spize
My Side",https://audiomack.com/spizeofficial/song/my-side,891000,7070,N/A,7840,"January 1, 2025"
2026-01-13 03:45:41,Spize,"Spize
With You",https://audiomack.com/spizeofficial/song/with-you-1,409000,4190,N/A,5930,"August 24, 2024"
2026-01-13 03:46:08,Will Flash,"Will Flash
Friday",https://audiomack.com/will-flash/song/friday,463000,2970,N/A,5340,"November 21, 2025"
2026-01-13 03:46:11,Will Flash,"Will Flash
Tell Me",https://audiomack.com/will-flash/song/tell-me,925000,6760,N/A,6150,"June 30, 2025"
