timestamp,artist_name,url,followers,total_plays,monthly_listeners,member_since,tracks_found
2026-01-11 03:55:56,SIO,https://audiomack.com/vibeking-sio,180000,5520000,222000,"Oct 30, 2020",7
2026-01-11 03:56:44,Nahj,https://audiomack.com/nahj,29000,4850000,258000,"Dec 27, 2019",7
2026-01-11 03:57:31,Spize,https://audiomack.com/spizeofficial,70900,2570000,43700,"Oct 20, 2021",4
2026-01-11 03:58:09,Will Flash,https://audiomack.com/will-flash,79300,4470000,122000,"Dec 1, 2023",10
2026-01-11 03:59:12,STUNN,https://audiomack.com/stunn,67100,3500000,197000,"Nov 25, 2019",30
